#OTU ID	EF1.G	EF1.G.3	EF1.L	EF1.R	EF5	HD1.BB.01	HD1.BB.02	HD1.BB.03	HD1.BB.04	HD1.BB.FFC	HD1.BestMix.01	HD1.BestMix.01.PBSr	HD1.BestMix.02	HD1.BestMix.03	HD1.BestMix.04	HD1.BHI.01	HD1.BHI.01.PBSr	HD1.BHI.02	HD1.BHI.03	HD1.BHI.04	HD1.BHI.FFC	HD1.BT.01	HD1.BT.01.PBSr	HD1.BT.02	HD1.BT.03	HD1.BT.04	HD1.BT.FFC	HD1.Feces	HD1.GAM.01	HD1.GAM.01.PBSr	HD1.GAM.02	HD1.GAM.03	HD1.GAM.04	HD1.GMM.01	HD1.GMM.01.PBSr	HD1.GMM.02	HD1.GMM.03	HD1.GMM.04	HD1.GMM.FFC	HD1.LB.01	HD1.LB.01.PBSr	HD1.LB.02	HD1.LB.03	HD1.LB.04	HD1.LB.FFC	HD1.Liver.01	HD1.Liver.01.PBSr	HD1.Liver.02	HD1.Liver.03	HD1.Liver.04	HD1.M17.01	HD1.M17.01.PSBr	HD1.M17.02	HD1.M17.03	HD1.M17.04	HD1.Meat.01	HD1.Meat.01.PBSr	HD1.Meat.02	HD1.Meat.03	HD1.Meat.04	HD1.Meat.FFC	HD1.MRS.01	HD1.MRS.01.PBSr	HD1.MRS.02	HD1.MRS.03	HD1.MRS.04	HD1.MRS.FFC	HD1.RCM.01	HD1.RCM.02	HD1.RCM.03	HD1.RCM.04	HD1.RCM.FFC	HD1.TB.01	HD1.TB.01.PBSr	HD1.TB.02	HD1.TB.03	HD1.TB.04	HD1.TB.FFC	HD1.TYG.01	HD1.TYG.01.PBSr	HD1.TYG.02	HD1.TYG.03	HD1.TYG.04	HD1.TYG.FFC	Neg	PBSc.GST	SB10403.1	SB10403.2	SB3.3	SB4.2	SB5.15	SB5.15R	SB5.16	SB5.35	SB5.37	YS.B6
k__Bacteria;p__Bacteroidetes;__;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000198101824338	0.000100739058365	0.0	0.0	0.000203159615738	0.000207894805229	0.0
k__Bacteria;p__Bacteroidetes;c__BME43;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000458901812662	0.000320675105485	0.0	0.000720370270319	0.000164845731869	0.000185206291315	0.0	0.00017413681349	0.000129934253268	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__	0.0	0.0	0.0	0.0	0.0	0.00101781170483	0.000120462576293	0.0	0.0	0.000434820419167	0.0	0.000147093433749	0.0	0.000118170294137	8.49747624955e-05	0.0	0.000146594346789	0.000130005200208	0.000121256214381	0.000272655390852	0.000216804126505	1.81405895692e-05	8.6959546419e-05	0.0	0.0	0.0	9.51371333823e-05	0.000680568410737	5.70613409415e-05	0.0	6.11408889885e-05	0.0010109945659	0.00102395799147	4.67346500042e-05	0.000888299635399	0.000139037433155	0.000469393786617	0.000723771507528	0.0004689399087	2.24741827825e-05	0.00024043328609	0.00012688208425	0.000309353296933	0.000569664692712	0.0	0.0	5.15158540041e-05	0.0	0.0	0.0	0.0	4.88846160113e-05	0.0	0.0	0.0	0.0	4.32670986165e-05	0.000305739338869	0.000358226331874	0.000349783442898	0.000332165028749	0.0	3.39773937074e-05	0.0	0.0	0.0	0.0	0.0	2.95346810993e-05	0.0	0.0	0.000140934395039	0.0	6.10323624102e-05	0.0	0.0	0.0	0.00024219777178	8.87012364952e-05	0.000355667137403	0.000402284978679	0.000896763169694	0.00159140428077	0.000567866848745	0.0	0.000658111220796	0.000211800836613	0.0	0.0	0.000252129594612	0.000613592446402	0.000712331889674	0.000395329035397	3.86970696644e-05	2.59868506536e-05	0.000300842358604
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.0	0.0	0.0	0.0	0.0	0.0688295165394	0.019755862512	0.012453520628	0.190860857512	0.136294460388	0.0431086585206	0.265959637562	0.148708970384	0.153288357003	0.168657908601	0.138297313483	0.191478870424	0.143482405963	0.152794955741	0.128248007344	0.140904615218	0.00159637188209	0.108108108108	0.00137138107771	0.00104340567613	0.00158725449475	0.0668406317106	0.124035861418	0.244801304259	0.26235892296	0.163205413007	0.180041282278	0.178969478175	0.271163786254	0.281113689095	0.18743315508	0.152083586864	0.112162651197	0.135734178063	0.0152712072007	0.170239420935	0.199712400609	0.187854789562	0.200243763496	0.0	0.00349641512136	0.0652061922057	0.00308676777358	0.00270244317324	0.00316925422233	0.00213098279474	0.0332252440157	0.00630968428923	0.0327949044586	0.0115589673252	0.0727783014826	0.0912394942076	0.281096748156	0.286536287208	0.24600063784	0.180342702678	0.00186689069355	0.00339773937074	0.000387221684414	0.000751348670864	0.000286263444158	0.00160705114399	0.0306870051971	0.00920005316243	0.0042296145946	0.00327146697762	0.0382495948136	0.000931223938663	0.020689970857	0.000940653326492	0.00169756533393	0.00139835066332	0.0793024704173	0.12653231386	0.198200742717	0.139083326629	0.170990923303	0.178760627163	0.122835007639	0.0	0.347085588499	0.000211800836613	0.0	0.0315315315315	0.0	0.000155687635654	0.0	0.000106434740299	8.70684067449e-05	0.000285855357189	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinilabiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.60248144995e-05	0.000116091208993	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0.0	0.0	0.0	0.0	0.0	0.0058524173028	0.00256986829425	0.00121977611206	0.0758089957459	0.0171427950257	0.000906582577848	0.00563367851259	0.0211429487865	0.0196484970887	0.0172158868816	0.0081425524538	0.0190839186002	0.0174315305946	0.0143203589184	0.0200765252797	0.0125746393373	0.000154195011338	0.003861003861	5.54093364732e-05	6.95603784085e-05	0.0	0.00294925113485	0.0127946861218	0.0123823109843	0.0147419634374	0.0175780055842	0.0240111209402	0.0221332458156	0.0156841485414	0.0341929068611	0.0157112299465	0.0161940856383	0.0158462095209	0.0132068790614	0.00132597678417	0.0232587568334	0.0466080189477	0.0446551484122	0.0401812328604	0.0	0.000185352126916	0.00345156221827	7.04741500818e-05	0.000109743885208	8.02342841096e-05	3.63235703648e-05	0.000521435904121	0.00043046320106	0.00549299363057	0.00203526314625	0.00448838803668	0.00742030741274	0.0374591837983	0.034994234795	0.0407909220909	0.0195061049641	0.000128348735182	0.000169886968537	0.0	4.50809202519e-05	0.0	0.000132540300535	0.000558712221039	0.000162440746046	0.00024308129854	0.000129563048619	0.00233951095765	0.0	0.00100703397977	0.0	8.9345543891e-05	9.56137205689e-05	0.00536295066085	0.0101208110841	0.0208483707307	0.0106292631033	0.0129909475394	0.0143653607895	0.0125336325901	0.0	0.0671386912664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0326843733883
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000176512120499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.87237990516e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000732388348922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.226620250988
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.0	0.0	0.0	0.0	0.0	0.00368956743003	0.000943623514295	0.000472171398218	9.55977247742e-05	0.00538090268719	0.000105111023519	0.00136796893387	0.000173741045654	0.00162215585588	0.00290613687735	4.20260771809e-05	0.000466436557965	0.00021667533368	0.0007639141506	0.00109062156341	0.00332432993975	0.0	0.000626108734217	5.54093364732e-05	5.7966982007e-05	0.0	0.00134551088641	0.0238380428667	0.000244548604035	0.000584667105167	0.000611408889885	0.00132693036775	0.00166721365277	0.000345836410031	0.00110043089161	0.00213903743316	0.00681490238348	0.00633848380835	0.00418217836943	0.0	0.00265742053047	0.000112784074889	0.000340288626626	0.00185472225534	0.0	0.0	0.000592432321047	5.63793200654e-05	0.0	0.0	0.0	0.000374782056087	0.0	6.11464968153e-05	0.0	0.0	0.000227152267737	0.000733774413286	0.000570923216425	0.000648128144193	0.00303530112478	7.00084010081e-05	0.000373751330781	0.0	0.0	0.0	0.000149107838102	0.000442753080824	0.000162440746046	8.50784544891e-05	0.000145758429696	0.0025086322317	3.10407979554e-05	0.000411968446269	0.0	7.81773509046e-05	0.000119517150711	0.00491315479898	0.000230623214888	0.00661122443642	0.000661535298272	0.00216919739696	0.00299055837997	0.00531361122754	0.0	0.0310106545937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae]	0.0	0.0	0.0	0.0	0.0	0.000381679389313	6.02312881465e-05	1.96738082591e-05	0.0	6.5223062875e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.42010316263e-05	0.0	0.0	0.0	0.0	0.0	4.07730571638e-05	0.00159706720386	0.0	4.17619360834e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.78510110919e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.86368905031e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.16317320688e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000112747516031	0.0	0.0	0.0	0.0	0.0	0.000253730999008	0.0	0.0	0.0	0.0	0.0	5.40825570233e-05	0.0	0.00268917860912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.000220848056537	0.0	0.0	0.000750065223063	0.0	0.000176512120499	0.0	0.0	0.0	0.0	0.00026653517598	6.5002600104e-05	0.000412271128895	0.000472602677476	0.000415541242468	0.0	0.000121743364987	0.0	0.0	0.0	0.000380548533529	0.00401081650061	0.0	0.000208809680417	7.13310371533e-05	0.000421247735793	0.000446340662947	4.67346500042e-05	0.000145840238648	4.27807486631e-05	8.69247752995e-05	0.000197392229326	0.0	0.0	0.000544138489573	0.000366548243388	0.000402159286013	0.000529920644384	0.0	0.0	0.000270458233521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000108167746541	0.000134525309102	0.0	0.000154316224808	0.000481066593361	0.0	0.0	0.0	0.0	2.72631851579e-05	6.62701502676e-05	5.2708700098e-05	0.0	0.000109386584343	0.0	0.000352335987598	0.0	0.000213613268436	0.0	0.0	0.0	0.000530528452472	0.00017740247299	0.000575343898739	0.000625776633501	0.00118760527878	0.00155936258384	0.000594908127256	0.0	0.00641091103017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0142040570741
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.74742886449e-05	0.0	3.04099257998e-05	2.90228022483e-05	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000123550488024	0.000472573839662	0.0	0.00027013885137	0.000283900982664	0.000156713015728	0.000228074443498	0.000464364835973	0.000454769886437	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__[Amoebophilaceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000458901812662	0.0	0.0	0.000288148108128	8.24228659346e-05	0.0	0.0	6.77198719127e-05	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.89802759804e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__	0.0	0.0	0.0	0.0	0.000364014560582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000486973459946	0.0	0.0	0.0	0.0	0.0	0.0	0.000114845324229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.05754966411e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.68189985786e-05	0.0	0.0	0.0	0.0	0.0	0.201299045131	0.124050632911	0.0	0.124353917914	0.0711584075902	0.0562172327331	0.097813526335	0.0933470062979	0.143057612848	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00095310376476	0.00114767932489	0.0	0.00138671277036	0.00119055250794	0.00119671757465	0.000927502736893	0.000464364835973	0.000337829058496	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	0.0	0.0	0.0	0.0	0.000104004160166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000208702911406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.62553331145e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.00370651464073	0.00249789029536	0.0	0.00792407297351	0.0226296557472	0.0194751538637	0.00953351173823	0.0163882090029	0.0108495101479	0.00526474127557
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	5.67043435527e-05	8.73392956959e-05	0.0	0.0	0.000884035361414	0.00089058524173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065	0.0	0.0	0.0	0.0135135135135	0.000108055540548	0.0	0.0	0.0	0.0	3.89802759804e-05	0.00343819838405
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.4388185654e-05	0.0	0.0	0.00010989715458	5.69865511739e-05	0.000106434740299	0.000203159615738	0.000142927678595	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__NS11-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000388301533791	8.4388185654e-05	0.0	0.000252129594612	0.000531169580468	0.00028493275587	0.000288894295098	0.000193485348322	0.000285855357189	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.000381679389313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales];f__Rhodothermaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.82503485889e-05	6.75105485232e-05	0.0	0.000126064797306	0.0	4.27399133804e-05	0.0	8.70684067449e-05	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.41066735047e-05	0.0	9.12297773993e-05	3.86970696644e-05	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000805912466916	0.0006553453385	0.000440943924097	0.000551433242718	0.000480756737091	0.0
